Matični broj,Naziv preduzeća,Sedište,Adresa,Opština,Naziv opštine,Delatnost (KD 2010),Naziv delatnosti,Veličina preduzeća,Naziv osnivača,Napomena,Procenat udela osnivača,Ukupni prihodi (AOP 201+215+217),Ukupni rashodi (AOP 207+216+218),Svega (AOP 207),Nabavna vrednost prodate robe (AOP 208),Troškovi materijala (AOP 209),"Troškovi zarada, naknada zarada i ostali lični rashodi (AOP 210)",Troškovi amortizacije i rezervisanja (AOP 211),Ostali poslovni rashodi (AOP 212),Finansijski rashodi (AOP 216),Ostali rashodi (AOP 218),Neto dobitak (AOP 229),Neto gubitak (AOP 230),Broj zaposlenih (AOP 605)
20121432,PARKING SERVIS SOMBOR,Sombor,TRG CARA LAZARA 1,80381,Sombor-grad,5221,Uslužne delatnosti u kopnenom saobraćaju                    ,malo,SKUPŠTINA OPŠTINA SOMBOR,,100,26484,25064,24532,0,1814,14738,707,7273,399,133,1420,0,24
8067546,JKP GRADITELJ SRBOBRAN,Srbobran,Dositeja Obradovića 2,80390,Srbobran,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,SKUPŠTINA OPŠTINE SRBOBRAN,,0,150679,149275,145341,1919,84638,35845,13100,9839,559,3375,1404,0,62
8234752,KOMUNALIJE,Sremska Mitrovica,Stari Šor 114,80403,Sremska Mitrovica-grad,3811,Skupljanje otpada koji nije opasan,srednje,SKUPŠTINA OPŠTINE SREMSKA MITROVICA,,0,179409,176166,155466,4154,24706,94019,12338,20249,4071,16629,3007,0,168
8234779,VODOVOD,Sremska Mitrovica,Stari Šor 114,80403,Sremska Mitrovica-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,GRAD SREMSKA MITROVICA,,100,208457,224009,213890,0,62426,84435,37349,29680,649,9470,0,4188,148
8675295,JP SREM-GAS SREMSKA MITROVICA,Sremska Mitrovica,Trg Vojvođanskih brigada 14/I,80403,Sremska Mitrovica-grad,3522,Distribucija gasovitih goriva gasovodom                     ,srednje,OPŠTINA SREMSKA MITROVICA,,0,318955,313583,308595,0,250413,18077,33708,6397,3033,1955,5258,0,26
8121460,?P URBANIZAM STARA PAZOVA,Stara Pazova,Svetosavska 11,80420,Stara Pazova,7111,Arhitektonska delatnost                                     ,malo,OPŠTINA STARA PAZOVA,,100,22702,21651,21500,0,1263,16363,671,3203,150,1,1026,0,13
8591130,VODOVOD I KANALIZACIJA,Stara Pazova,Branka Radičevića 2,80420,Stara Pazova,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,Државни капитал,Lokalni nivo,100,103559,103269,101010,0,20239,53162,7380,20229,89,2170,66,0,89
8591148,ČISTOĆA,Stara Pazova,Zmaj Jovina bb,80420,Stara Pazova,3811,Skupljanje otpada koji nije opasan,srednje,Државни капитал,Lokalni nivo,100,127833,125696,122336,1469,16415,73065,11436,19951,511,2849,1923,0,145
8009309,RADIO SUBOTICA,Subotica,Put Jovana Mikića 12,80438,Subotica-grad,6010,Emitovanje radio-programa                                   ,malo,SKUPŠTINA OPŠTINE SUBOTICA,,100,51961,52646,52564,0,2690,43943,934,4997,53,29,0,685,56
8038180,JKP SUBOTIČKA TOPLANA,Subotica,Segedinski put 22,80438,Subotica-grad,3530,Snabdevanje parom i klimatizacija                           ,srednje,OPŠTINA SUBOTICA,,100,515867,490580,430376,0,294175,67279,24392,44530,1649,58555,9309,0,88
8049548,JP SUBOTICA-TRANS,Subotica,Segedinski put 84,80438,Subotica-grad,4931,Gradski i prigradski kopneni prevoz putnika                 ,veliko,OPŠTINA SUBOTICA,,100,465712,464139,458307,0,133453,220426,66424,38004,377,5455,463,0,370
8058644,POGREBNO,Subotica,Trg žrtava fašizma 1,80438,Subotica-grad,9603,Pogrebne i srodne delatnosti                                ,malo,Skupština opštine Subotica,,100,30232,28993,28263,0,2742,20815,1270,3436,1,729,1116,0,29
8065136,ČISTOĆA I ZELENILO,Subotica,Jožefa Atile 4,80438,Subotica-grad,3811,Skupljanje otpada koji nije opasan,srednje,OPŠTINA SUBOTICA,,100,346658,339374,305941,610,69578,163538,19799,52416,5935,27498,6946,0,287
8065195,VODOVOD I KANALIZACIJA,Subotica,Trg Lazara Nešića 9/a,80438,Subotica-grad,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,OPŠTINA SUBOTICA,,100,464644,462347,430906,0,70159,180317,98254,82176,3072,28369,1569,0,226
8547718,JKP STADION,Subotica,Sep Ferenca 3,80438,Subotica-grad,8130,Usluge uredjenja i održavanja okoline                        ,malo,REPUBLIKA SRBIJA AUTONOMNA POKRAJINA VOJVODINA SKUPŠTINA OPŠTINE SUBOTICA,,100,79897,62400,60990,422,21075,26894,1175,11424,681,729,15748,0,40
8594953,JP PALIĆ-LUDAŠ PALIĆ,Palić,KANJIŠKI PUT 17 A,80438,Subotica-grad,9103,"Zaštita i održavanje nepokretnih kulturnih dobara, kulturno-istorijskih lokacija, zgrada i sličnih turističkih spomenika",srednje,SKUPŠTINA OPŠTINE SUBOTICA,,0,80631,80317,76604,2066,8650,33012,2791,30085,2416,1297,251,0,63
8676089,JAVNO KOMUNALNO PREDUZEĆE PARKING SUBOTICA,Subotica,đure đakovića 23,80438,Subotica-grad,5221,Uslužne delatnosti u kopnenom saobraćaju                    ,malo,Скупштина општине суботица,,100,77558,74321,61968,0,6802,31971,9445,13750,4,12349,3237,0,55
8681767,JKP DIMNIČAR SUBOTICA - KÉMÉNYSEPRO KKV SZABADKA,Subotica,Braće Radića 50,80438,Subotica-grad,8122,Usluge ostalog čišćenja zgrada i opreme                     ,malo,SKUPŠTINA OPŠTINE SUBOTICA,,100,31263,30651,24824,0,1384,18765,456,4219,404,5423,612,0,27
8711585,SUBOTIČKE PIJACE,Subotica,Đure Đakovića 23,80438,Subotica-grad,6820,Iznajmljivanje vlastitih ili iznajmljenih nekretnina i upravljanje njima,malo,OPŠTINA SUBOTICA,,100,49476,49051,48432,0,3857,19984,1501,23090,603,16,417,0,25
20064102,ZAVOD ZA URBANIZAM GRADA SUBOTICE,Subotica,Trg Republike 16,80438,Subotica-grad,7111,Arhitektonska delatnost                                     ,malo,ОПШТИНА СУБОТИЦА,,100,73298,72129,71472,0,4679,46370,1947,18476,45,612,1052,0,47
20114223,SUBOTICAGAS,Subotica,JOVANA MIKIĆA 58,80438,Subotica-grad,3522,Distribucija gasovitih goriva gasovodom                     ,srednje,OPŠTINA SUBOTICA,,100,641045,620685,610572,496747,16854,43788,29054,24129,6425,3688,18800,0,49
8060274,JP GAS TEMERIN,Temerin,Novosadska 421,80446,Temerin,3522,Distribucija gasovitih goriva gasovodom                     ,srednje,SKUPŠTINA OPŠTINE TEMERIN,,0,226241,242407,232137,190702,4538,25742,2174,8981,10013,257,0,17863,25
8658595,"JKP TEMERIN,TEMERIN",Temerin,Košut Lajoša 31/1,80446,Temerin,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,OPŠTINA TEMERIN OPŠTINSKA UPRAVA,,100,193468,192958,188381,7307,36829,85228,12941,46076,3462,1115,261,0,159
8050449,KOMUNALAC TITEL,Titel,Glavna ulica 14/a,80454,Titel,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,Друштвени капитал,Lokalni nivo,0,22730,25952,25475,0,5159,13287,3447,3582,146,331,0,3222,37
8057982,JKP STANDARD VRBAS,Vrbas,Save Kovačevića 87,80462,Vrbas,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,OPŠTINA VRBAS,,0,258858,258784,247277,4245,70553,97240,19496,55743,9683,1824,67,0,245
8057982,,,,,,,,,PROJEKTNO PREDUZEĆE VRBAS VRBAS,,,,,,,,,,,,,,,
8061122,VRBAS,Vrbas,Maršala Tita 105,80462,Vrbas,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,OPŠTINSKA UPRAVA VRBAS,,100,27293,30546,30303,0,1715,23425,2583,2580,243,0,0,3253,44
8666016,JP VRBAS GAS VRBAS,Vrbas,Kozaračka 3,80462,Vrbas,3522,Distribucija gasovitih goriva gasovodom                     ,srednje,Општина Врбас,,0,409661,397778,385739,329957,4635,16903,20788,13456,11355,684,11596,0,15
8148058,ČOKA,Čoka,Palih boraca 5,80489,Čoka,3600,"Skupljanje, prečišćavanje i distribucija vode               ",malo,OPŠTINA ČOKA,,100,57239,56872,55458,1131,27076,19518,3095,4638,250,1164,354,0,46
8126437,RADIO ŠID,Šid,Karađorđeva 9/IV,80497,Šid,6020,Proizvodnja i emitovanje televizijskog programa             ,malo,SKUPŠTINA OPŠTINE ŠID,,100,21819,20782,20371,0,2947,12943,525,3956,411,0,944,0,21
8144494,ZAVOD ZA URBANIZAM,Šid,Kneza Miloša 2/1,80497,Šid,7111,Arhitektonska delatnost                                     ,malo,SKUPŠTINA OPŠTINE ŠID,,100,7219,7219,6903,0,789,2667,279,3168,83,233,0,0,7
8154929,"JKP VODOVOD, SA PO ŠID, SVETOG SAVE 40",Šid,Svetog Save 40,80497,Šid,3600,"Skupljanje, prečišćavanje i distribucija vode               ",srednje,СКУПШТИНА ОПШТИНА ШИД,,100,73121,74754,73780,0,12239,38019,11219,12303,132,842,0,1946,81
8736634,JKP STANDARD ŠID,Šid,Svetog Save 80,80497,Šid,3811,Skupljanje otpada koji nije opasan,malo,OPŠTINA ŠID,,0,75335,75135,69188,5201,10776,39018,4447,9746,1028,4919,314,0,101
8755418,JP SC-ŠID,Šid,Matije Gupca 5,80497,Šid,9311,Delatnost sportskih objekata                                ,malo,OPŠTINA ŠID,,0,5661,6980,6478,326,1190,3578,278,1106,449,53,0,1319,13
